id,rating
840_159,2.941959751171532
414_780,2.448438668819481
865_4115,4.473903219980518
993_7254,4.094294406684397
523_2951,4.7446654499895065
504_9004,3.553952998042176
803_2788,3.5610529071411707
626_6452,3.7983404673054078
440_5577,3.6837485441507467
924_2329,3.6291666948864743
902_261,4.004200282099694
864_595,3.7065019500237812
697_4844,2.6703150998772154
925_849,2.9799276206184317
864_20,2.9473503891399915
569_661,3.185137309653971
159_2340,4.334209718241931
261_2858,4.608203580121075
414_39,4.4081977208862355
598_30793,1.3721466502932693
836_2356,2.933374591756072
977_1876,3.30126262284665
982_364,4.7794955207032865
208_160291,3.7069996089571497
477_2112,3.1902992142648556
322_79,3.4834644612434658
216_3510,3.5728094662418917
963_1876,2.8983549602108383
19_673,2.769820257828103
939_1126,3.3044120277296316
928_74789,2.6506823977638883
571_73881,4.31040922759676
450_99841,3.2080356722488754
919_2692,4.622628111584812
847_68237,4.036459703443304
166_3062,3.976969814478926
915_161,4.714614800620072
429_5418,4.098019558869276
422_798,3.8837020135183598
722_2078,3.231713895590362
243_85022,1.952424783687435
50_780,4.611648072976798
23_589,3.6985226285971926
171_6979,4.367920607813227
548_55209,3.1856110997739004
948_969,4.513010703492327
551_3519,3.2232608009750807
917_230,3.2015145370574993
519_10,3.3769874670135267
858_6870,3.81676307513616
805_2817,3.539641800531293
280_3408,3.929997956990163
891_2313,3.158948996677859
653_5944,3.5489531317346033
3_3751,3.8433206158824067
375_2571,4.171268059889877
865_4463,4.118211260677071
13_78469,2.843611300279106
886_2028,4.34835855856861
181_94959,2.4770491274177955
541_107410,4.459572650218329
548_144260,3.2313645871741836
741_76077,3.0330003750829526
450_3683,3.3219263808411745
927_198,3.280885217885223
770_3396,3.596056145378922
924_63992,4.726668949418289
569_2628,3.723375501950543
803_8917,4.008781049210821
707_3745,3.651262327439342
572_1053,3.5879311663516704
925_345,4.038467190148813
859_529,4.109853224544651
734_25,2.762712056441726
897_5146,3.706561983131513
695_1257,4.183165601027191
930_487,2.1549708455770493
548_144282,3.3069603105115757
846_5528,2.779719563091027
355_4720,4.595839297173371
98_134853,4.47550188776409
566_1265,4.094327206700464
224_4306,3.5451395422731546
151_4973,2.443940507860866
983_2701,1.7634936920918651
767_481,2.709051287567024
431_3556,2.698391606908945
304_104,4.240384035988666
426_4957,3.189570268906208
117_1777,4.013962375588287
442_1265,4.000252830328025
705_112556,2.9171864819931006
848_1084,2.9311588059789706
924_2763,3.6052275429823797
372_141,3.880644814647497
462_316,3.0377439855486714
997_43396,3.616409626755953
695_1321,3.724308143058357
658_2762,4.164740793771582
896_524,2.8758173337054895
828_1943,3.5318447332890885
169_4027,4.062455872124579
793_4638,2.619115147176516
938_2012,3.516212412897187
983_3081,2.9854268056130597
597_1425,3.963458785003137
548_113035,3.433810607238321
139_2959,4.782137302438298
757_2513,2.6667274719471057
648_1258,3.167749055956303
608_3000,4.166180955934188
983_41997,3.682497609841776
997_139879,3.830384396020293
695_442,2.4352194613535314
672_4361,3.5169451278540516
171_3052,3.961862584796087
1000_1196,3.8720489739596653
541_95510,3.3890908043876165
658_4979,4.284399463148894
954_1704,4.130628703220225
64_112290,3.4472917807527614
964_1527,3.9791028357695954
891_1779,2.6454208794546687
626_4613,2.712179437726516
426_74458,2.7042672677266903
740_5995,4.270786757851242
828_2877,2.8844483038680386
187_6264,3.6106766945082858
687_8368,4.485220957442767
906_78349,4.1946741000841
109_3504,3.6900599506957388
395_5957,4.4449266477213625
548_2889,3.4079473879887447
846_4498,2.0508781788938704
606_2949,3.779545104468772
331_337,3.9456062484949097
338_588,3.579195415348654
489_4262,4.779681465387555
561_2174,4.657660343703419
446_2161,3.4581699460738404
692_338,3.0975383438389232
803_4242,2.2392201822476174
62_37382,3.8471641419544125
244_1296,3.9132494582453083
175_1498,3.3399709473192742
522_3949,4.015690684610111
805_2010,3.8069717075368663
134_4018,1.4286816246018341
82_4292,3.313395951715737
635_4963,4.561169415712009
275_76093,4.962427766079333
722_5618,4.332161162922738
395_1271,4.357254052629095
709_1923,4.232397548933047
102_1257,4.573835270593619
648_99114,3.52926497513368
983_6,3.3986294200833673
900_586,2.9314196006785442
966_104,3.2180364326098845
171_875,4.127779411998953
294_4975,3.4233315594185174
601_1101,3.7842242581326544
434_47,4.34297357894118
847_4000,3.6396488595542573
757_2908,4.242152067836615
40_110,4.541342727767859
510_66097,4.622783040147987
406_3967,4.502208258921238
43_339,3.46055327254294
259_1198,4.400124487931766
572_1240,4.340030801021063
459_207,3.244228560231144
583_19,2.1015513349715578
357_2160,3.506802398073845
561_32,4.376135592536844
450_39941,3.0014058054131856
997_74946,2.9408562814622106
683_661,3.272530367187636
949_4388,2.4600911520567443
781_88785,2.5956175129578085
450_127256,3.4629184017710966
892_257,3.1420193842452706
323_2692,4.533817977113646
284_39183,2.4906176188704436
857_919,3.7985517646503824
132_1247,4.172219959196909
431_151,2.5094295450696196
614_4326,3.8388231535794555
450_66665,3.2177484530369536
757_303,3.2048436596371337
217_6857,4.019055933514106
519_2746,2.7609123901462325
832_55814,3.556439535705576
653_4980,3.365808536311292
548_106916,3.3109571132111637
93_293,4.258999210545606
768_45722,3.8887951918106163
567_4873,3.741394859924636
248_78637,2.3859842744270363
901_1227,3.788323727273739
841_3614,3.530637776325983
768_5444,4.1319459221404795
897_1220,2.1991304865968786
606_126548,4.156029529830604
611_3445,3.2599256435320676
318_1639,2.919886511107747
21_60072,3.3618896404030543
418_6365,4.257405165197607
764_1036,4.029942009227148
993_77837,3.484527013984978
407_785,4.004678675317701
751_316,3.1970426971962413
707_2846,3.5036952293444763
580_168,4.670754013597356
322_5957,3.746966636069654
882_34,4.1274065645716
909_1204,4.89678872170268
983_253,3.167704776752527
547_4881,4.387229685412599
860_3676,2.992032090378169
871_57368,3.6729212862748417
12_2542,3.95924381377128
713_106002,4.190449943625342
1_899,3.8003468843217147
567_1320,3.682619950011696
822_110591,3.1445707926946485
431_2683,2.2966088226908474
906_122906,5.0
224_6874,3.871042017971521
859_2664,3.955726769927823
805_2091,4.257982819963154
544_2431,3.279674242109782
897_708,2.747841956045592
798_5816,3.813495834401576
775_73017,3.4519004957791926
983_59738,2.395702512810053
708_2719,2.8948611525108507
544_5066,3.2832792773564634
697_5591,1.219093164487847
183_315,3.962542211223227
478_48780,4.856076460308843
187_176601,4.811372055569133
690_3364,4.075706314841358
59_3448,3.548173467881252
296_89804,3.102864209208197
132_3467,3.3885711404633483
406_136864,2.9905340991358265
846_5771,1.6649954101252062
75_151,2.885469151990872
829_5296,2.28308618343228
494_4232,2.903173966982827
52_2642,2.5649302719609013
561_2011,4.181407410005817
653_3708,3.6026130111199492
120_919,4.533666673462868
975_3160,3.997317401161928
859_1717,2.7381220690793096
472_339,3.556418567638005
303_3793,2.1774942535725437
222_785,1.9042687716009141
694_2746,3.419014265471019
439_26776,3.328692620705148
828_2657,3.585361540294473
220_91104,3.366953799420718
18_253,3.782170478099978
845_1200,3.5225856676287393
574_2699,2.4425612065064284
647_66934,3.789230763737051
803_29,3.9391911687122496
440_8970,3.8025372577720793
803_6882,2.6839457754159377
565_435,2.072114418537014
343_5782,4.330269158783919
210_4976,4.437594320234457
489_4007,4.159629007023995
80_3662,2.2870841533189434
548_53326,3.4313145512490024
481_96821,4.046624224851921
754_10,3.030862650745763
103_290,3.993192444289727
78_4308,5.0
434_260,4.276253821889401
644_318,4.918788308564912
630_1005,3.0317681439481543
986_1360,1.529150632674811
912_72998,4.041550353369514
3_86880,3.8029932413895544
734_4306,3.2028460563175276
266_31658,3.5490018527500617
647_8874,3.529288278395974
174_4027,4.583311475465573
981_1680,4.005180434909218
531_1291,4.438074545227586
695_1326,1.212395444997688
832_539,2.5348465377817972
206_224,3.3873691257320537
567_4993,4.747753676323563
734_1220,3.321061637713085
498_356,4.121746103772796
240_3438,4.711461704698962
532_437,3.2752417009387322
810_4912,3.351325718592067
948_3551,4.641710922621451
132_1633,3.212993768962759
587_1680,3.830197497466647
19_55167,4.141318405340256
847_4815,2.310918263632561
477_34,3.7802188870466367
795_4734,3.427089067569517
161_6,3.4628176792577214
696_2605,3.9815552019378666
846_2424,1.4998076296615657
322_540,3.879588145972995
246_48394,3.3816110136146555
321_4558,2.8081072687174946
325_100,3.3941046262927217
896_6539,3.125115149266191
489_169760,4.032599453250523
894_1220,3.464994060582664
477_1833,3.6290951881891877
997_344,2.8886041115439505
572_1287,3.9062494474882365
84_1221,4.223064345588966
768_44199,4.708699448683058
294_2875,2.844734533864152
364_55269,3.6638934824455895
224_54286,4.0183637287588345
175_2541,3.194389178539636
987_1212,4.097290877684793
958_318,4.999118373754394
497_2078,4.1513118153188
146_41566,3.112015502270604
431_1959,1.81187602150534
28_316,4.59419167248152
302_5816,4.6289611947451546
997_177651,3.8516247243627686
548_4169,3.099285989543637
578_527,4.965865045811433
468_1036,4.2361986983425926
741_293,4.652463814645284
321_3826,1.7543460984733539
430_296,4.650768979428547
801_6214,3.6979594385580974
961_1965,3.060602420076507
446_1483,3.0288818395703143
208_8983,4.31778919114241
905_3359,4.612954411016339
757_8368,3.762314595886587
739_4367,2.840707346483608
13_1196,4.8875759475953195
72_2791,3.831595984061115
675_114662,4.096232516411256
72_2505,2.468630907058418
272_1912,1.9476706240806454
40_38061,4.030780545853219
648_102800,2.757211039862582
565_736,2.3395182187512393
72_1285,3.6209282003572096
43_1183,3.4161793734496357
284_8666,1.0
653_1032,4.467742522856967
626_8725,3.1790040973848344
505_81020,4.552088833883358
548_6197,3.0727484809363594
830_316,3.6442978015910246
44_68237,4.5376719966986
439_68319,1.3333988812246609
920_880,2.75564430947741
72_3160,3.457115781817305
734_2791,3.987422783007094
712_8371,3.6809141453885306
477_2706,4.681849928683821
43_32,3.587595199031106
861_1086,3.676691682431151
951_4886,2.7603067948656106
613_1527,3.4237523617232273
747_593,4.244461669130242
823_586,2.7509846143352688
710_111,4.055178563091262
626_5073,2.7683816801601338
626_37386,3.0413727450098382
548_2115,4.038708599550523
266_1276,3.156468707162366
450_2710,2.7206004607246443
426_110882,3.4239276627967614
927_2428,2.661397861757884
431_6874,3.841649490488993
400_1088,4.8077904742526485
410_1276,4.116808380194602
626_435,1.9997969064214114
674_54190,4.2155826589493754
942_648,3.685528603169068
958_497,3.9567446502258226
171_2273,4.213714951695489
435_3101,3.2275732642882344
313_2797,2.320609620089371
80_3452,3.056365358590098
475_122906,4.815639817853103
572_5500,4.240850471403216
810_2863,2.7024345101989122
186_588,3.9599818854658704
757_5290,3.68917890805451
144_3698,3.014719044607447
801_167370,1.910484109393651
859_3451,4.07907241238987
858_1288,3.8818595297598475
82_850,3.245734071605674
499_1580,3.025819905399344
101_31410,3.4731714463468353
847_193944,3.872364493669106
626_421,2.866335221187868
390_30707,3.6416179241710425
925_52,4.106967024262029
181_71135,2.3612784275738328
573_2571,4.473929848890635
552_1722,3.5669651091769885
845_8874,3.980964611519522
538_5617,4.416279989398255
548_3113,2.892697252300986
705_6157,2.2852630059510406
175_3264,2.936517059193662
939_3175,4.150571973001422
647_122912,4.1315893281946385
871_90888,2.8289380272578115
697_1411,3.20883799436754
561_799,3.7774131841969467
344_172,2.7061268309139694
858_474,3.369582539896031
301_7254,2.0854375940108985
859_30707,4.3959798514819495
514_31364,3.975355784828749
502_586,3.1411124919756155
388_1198,4.173268950153676
449_2628,2.1983580583304656
561_784,4.791157100872504
220_2125,4.07518139647851
943_50872,3.0024949548903654
271_4993,3.8263323372636577
62_8983,4.125606544581064
721_1214,3.8722195439801133
120_838,4.587627379640278
929_111,4.476031749714164
547_3760,3.958076197462705
810_3360,3.767433036545427
906_47,4.000211470970521
29_64034,3.981373896661114
571_5989,4.302697212685148
939_47,3.3844271795507623
98_6863,3.6496895335781456
895_480,4.5498270232815425
737_68954,4.087977110884689
335_143347,3.490924523930425
705_161582,4.031774925426119
861_318,4.171741161377329
19_8327,4.300195011760126
72_349,3.7996748120082087
858_1840,2.8742130840967914
133_293,4.583340449667655
189_1213,3.544108975665042
694_2762,4.293665327263976
638_231,3.2431923147603743
845_1608,3.7148011695121155
548_144436,3.5301396191233523
850_2081,4.101424863524628
610_1206,3.348815778724517
711_1196,3.988895870828971
846_3836,2.496561197889759
983_6264,1.951803008105349
846_7004,1.598650171766915
674_2791,3.8275514052039643
883_8949,3.456601038851604
775_48385,3.8273419365162447
174_1270,4.281808313809092
8_1407,4.412801250314414
626_6624,3.0191524524664284
865_57,4.69004480407628
832_7010,3.5164232080675695
139_288,3.824929055091678
397_8529,4.829848111849973
114_54256,4.009255425216565
859_7076,4.1696219400432994
243_5419,1.2562679833612411
469_111659,3.056612910948823
688_380,3.445434880328982
374_141,4.750588728958448
752_1129,3.2670835005556995
723_1210,4.201904145613439
796_318,4.903395353726343
844_2859,4.586732394122459
218_45722,4.13041436638985
626_938,3.0219052975506493
867_7293,3.5964203526372316
23_800,4.3771871954982595
372_14,3.7029577188896363
259_1356,4.137076178980777
938_11,4.233233295321678
355_180095,4.746770024645232
343_6333,3.437547570626851
947_780,3.209192334492061
187_2232,4.2412230307083405
900_296,3.5852932806631066
321_93510,3.232054279427107
581_44191,2.958022970872203
741_527,4.621301156035936
313_2987,1.2604618345854386
235_364,2.96497074320669
516_104,4.046922079200432
547_36,3.0646565688299523
653_71014,3.5450698501466937
482_293,4.492196379915404
797_54259,4.756368199036508
561_3760,4.313207749861798
321_6863,3.2117734258755224
248_99910,2.8369004549262162
394_122924,1.676250442478882
997_3676,3.555293113642891
567_8937,3.7992444149061804
72_671,4.333856610177531
805_2968,3.1541687339349167
238_2858,4.242649857276207
601_4002,3.4827898894840037
653_1081,4.258137878087507
541_76108,3.0105076805094324
402_89745,4.24563762065205
440_4218,3.678435180874425
27_1962,4.51152881859412
23_2000,4.01122630178372
644_34,2.7996906678624747
261_2369,4.042245172453448
779_141,4.0727972232822225
155_8644,3.304666206307951
1000_8368,3.58771895230932
612_48780,3.586063976265114
735_519,2.3812000565496754
216_3969,3.6556905371332222
449_179819,4.025894365854925
155_3793,3.531724667709444
801_55269,3.4337904312177634
406_8644,4.1493909937861115
541_1211,4.238253740634361
239_21,3.7653543132315805
740_778,3.6246159644155895
268_2699,3.3929116423702856
925_232,4.101233349348979
86_1610,4.248293050272722
419_95510,2.3353767974959556
86_3114,4.654494158695197
832_1333,3.284415418291439
749_1214,4.7725082454963506
509_260,4.237619470428376
846_16,3.349433035964563
61_1453,3.0491659120970294
334_541,4.847609048690748
415_70,3.0504694822649743
824_4007,3.684150103437389
140_292,3.6688679910319193
846_2648,3.3683191707889
275_112623,4.93839357129451
84_27743,3.390731838407586
857_2617,3.071168003658134
906_159093,4.055396634481766
642_2268,3.813699096528138
548_1747,3.313057690678323
588_543,2.683588535496305
960_7360,3.269726703641851
877_4310,3.8776662120822696
75_2947,3.39063463462164
572_3386,4.411443401027314
746_2858,4.239912382331765
541_147330,4.647457535857103
15_2858,4.989734223640057
847_25856,3.889771692301012
803_61240,3.829715903597447
284_37729,2.971033238422791
711_318,3.7251002218803198
313_4321,1.7842779581177026
702_95858,4.263118370728479
481_79132,4.300840868656791
847_231,2.1843793345675797
967_608,3.8959464215573045
13_745,4.292450420244826
364_2243,4.0273522795157035
133_165,2.3976601808207567
904_70286,4.815938011840098
983_8369,2.4606560515647624
997_158872,2.502774443120155
279_5459,2.5760647142406103
984_135,3.901457991914819
901_5945,3.6395533387865333
626_616,3.309771685053244
811_74,3.367367651675132
132_1799,3.412037295926832
708_2443,3.3651113451662438
772_103,2.846723860008733
166_2616,2.8764457535006724
355_51255,4.164645841123868
797_74530,3.680842866562028
675_115210,3.8210405318773684
465_4626,3.0112576364689465
836_2858,4.319067925663695
38_6281,2.9696023462810515
99_3578,3.4053898501926634
836_1968,4.571918304652469
617_912,4.797369879651066
847_7895,3.3948848455278977
526_736,2.982995630696862
944_1025,3.1530842543969615
802_166024,4.479289985969294
772_18,2.2879541356162694
860_1663,3.0289590679309923
765_2387,4.2404628198211
427_266,3.749690537432541
649_1231,4.028437465531938
285_5016,3.6447777939058774
3_187593,3.727812438029877
860_4366,3.152041927653409
626_4225,3.88393602762323
21_68157,4.8418552230262115
781_60514,2.5285382135577623
997_147234,3.321123984702056
632_7579,3.4814449326561943
973_55765,3.706416510740773
927_1259,4.376784570084346
221_1682,3.991354356143725
695_1967,4.108987506445171
468_7137,4.076941606207047
41_736,3.1928255948376996
242_8665,3.7127687642168063
702_195159,4.373614994202597
894_2877,2.1632892041648524
551_1220,4.089161344097793
947_3418,3.983605279260379
628_122902,2.040620417462295
955_77800,4.139394167584857
230_103,3.1691876006900777
803_6999,2.698065373004367
816_1374,1.8947452098334732
983_7070,3.7271121385853636
450_4641,3.0403117989184865
623_1210,3.533898394338403
572_2993,3.837470640715576
857_2916,3.5548978522333585
572_1049,2.9929749054943326
426_8947,3.1550519614585673
568_4359,2.4930654488008166
72_3826,2.287615854743539
871_3744,2.6467121947963905
290_151317,2.985119452774772
489_99145,4.459035819559888
932_163,3.609525028673674
427_736,3.4265901109121293
919_4310,2.29651374141166
426_3948,1.6700051031641425
805_1544,4.3784983036921155
240_1831,3.9741422346980944
939_6709,4.187622664005806
459_508,4.047793907422572
386_1,3.7609989742765793
828_208,2.6850760239223366
626_4069,2.9515149726951146
551_32,4.356304281776484
147_1644,1.5006938599355415
19_6874,4.2003390294018965
793_3593,2.122641077418294
390_168252,3.646710339875653
357_2096,3.1472539342510375
409_32302,2.953767327771029
647_93840,3.858244299442287
109_1178,3.8882474715538606
59_8970,3.8839495859234794
834_50,4.1863507261907795
859_356,4.624773048043591
504_1388,2.725923199238657
801_2329,3.714183480209671
653_3354,4.670674751082348
80_1127,1.813700229805109
588_4878,3.579771603835469
896_47610,3.589734191183983
255_2019,4.503836380030219
924_1196,2.780951539613328
626_6936,2.5473398033411847
997_69278,2.614643117507768
694_1923,2.6543556419837744
171_1208,4.741131533612438
294_57669,3.6362128371851727
187_6058,3.570641589861248
120_1299,4.615788782781772
572_34162,3.956008571778785
137_1089,3.5194550214599833
296_56174,2.760032185247772
187_44022,3.8478855190155543
489_34048,4.316889641031731
695_2770,2.716226719997123
161_485,3.082988305020057
587_4979,3.76363369139011
159_6281,3.700788323074902
695_1405,2.9857651085079135
598_5945,2.4858154248587483
538_924,4.0970554335085785
770_2302,2.920112974306258
19_126082,3.2314531617593443
541_16,4.284368127229947
128_89745,3.9401353868014297
159_34,3.607435027926238
738_49314,3.3151438007538028
504_104374,4.030543502844523
580_2,4.5312419677121465
76_665,4.549541242588904
84_109374,3.8884691566742604
501_539,3.687339491628537
775_1196,3.486009070452816
785_3751,4.058905242484839
187_63131,4.238685624081741
608_5673,3.857239520923007
904_44004,3.0683382529136565
997_40412,3.7812195867732905
512_3988,3.381220032376672
446_1019,3.6465928301478954
1000_2144,2.9708722995643773
607_8636,3.2007325536354125
450_107069,2.399778500052129
57_68954,4.435620838231707
197_7090,3.6964941384467163
72_2713,2.9529003797984257
230_589,3.4859003867583653
893_748,3.6186810340284628
408_4993,4.582777105543429
727_1210,4.070883009254119
464_316,3.3533460106905837
76_55820,3.7507464645482465
350_1,3.6752598114187065
302_91542,4.771222501645099
340_95,3.1657248344697493
494_45722,3.36881946537204
187_88237,3.88680092373766
653_98458,3.823394244437986
947_33166,4.544958198664489
997_56093,3.4267031218043207
832_6538,3.2965571470109376
220_3273,3.061923290760449
416_1232,4.275795360153832
752_532,1.5074129614031675
324_73323,4.122360759193775
606_90249,4.610742896071385
366_357,3.9817635350812592
572_1204,4.135159670368234
814_128552,4.0050229086757865
